739,739,Nile Rodgers,male,67,person,US,n/a,n/a,New York,n/a,,
740,740,Rkomi,male,26,person,IT,n/a,n/a,,,,
741,741,Not3s,male,0,person,,London,n/a,,,,
742,742,Maan,female,23,person,NL,n/a,n/a,n/a,n/a,,
743,743,Mc Davi,male,0,person,BR,n/a,n/a,,,,
744,744,Projota,male,34,person,BR,n/a,n/a,São Paulo,n/a,,
745,745,Timeflies,mixed,9,group,US,n/a,n/a,Boston,n/a,,
746,746,Luche,male,0,person,IT,n/a,n/a,,,,
747,747,Mula B,male,0,person,NL,n/a,n/a,,,,
748,748,Ella Mai,female,25,person,,London,n/a,London,n/a,,
749,749,Felipe Original,male,0,person,AT,n/a,n/a,,,,
750,750,Juliander,,0,,,,,,,,
751,751,Jon Z,male,29,person,PR,n/a,n/a,San Juan,n/a,,
752,752,Andmesh,,0,,,,,,,,
753,753,Luis Figueroa,male,0,person,,,,,,,
754,754,IAmChino,male,0,person,US,n/a,n/a,,,,
755,755,Rob $tone,male,0,person,,,,,,,
756,756,Carl Brave,male,0,person,IT,n/a,n/a,Rome,n/a,,
757,757,Omar Montes,male,32,person,,Madrid,n/a,Madrid,n/a,,
758,758,Verdine White,male,69,person,US,n/a,n/a,,,,
759,759,Yüzyüzeyken Konuşuruz,mixed,0,group,TR,n/a,n/a,,,,
760,760,Tinie Tempah,male,31,person,GB,n/a,n/a,n/a,Plumstead,,
761,761,Echosmith,mixed,11,group,,Los Angeles,n/a,Toluca Lake,n/a,,
762,762,Miriam Bryant,female,29,person,SE,n/a,n/a,Utby,n/a,,
763,763,Hornet La Frappe,,0,,,,,,,,
764,764,Jorja Smith,female,23,person,GB,n/a,n/a,London,n/a,,
765,765,Orelsan,male,38,person,FR,n/a,n/a,Alençon,n/a,,
766,766,Cartel De Santa,mixed,24,group,MX,n/a,n/a,Santa Catarina,n/a,,
767,767,Calboy,male,0,person,US,n/a,n/a,,,,
768,768,Alle Farben,male,35,person,DE,n/a,n/a,Berlin,n/a,,
769,769,Irama,male,24,person,IT,n/a,n/a,n/a,n/a,,
770,770,Davina Michelle,female,24,person,NL,n/a,n/a,Rotterdam,n/a,,
771,771,Melendi,male,41,person,ES,n/a,n/a,Oviedo,n/a,,
772,772,Reykon,male,33,person,CO,n/a,n/a,Envigado,n/a,,
773,773,Tanishk Bagchi,male,0,person,IN,n/a,n/a,,,,
774,774,KESI,male,27,person,DK,n/a,n/a,,,,
775,775,The Lumineers,mixed,11,group,,Denver,n/a,Ramsey,n/a,,
776,776,J. Davi$,,0,,,,,,,,
777,777,Spooks,mixed,26,group,US,n/a,n/a,Philadelphia,n/a,,
778,778,Gambi,male,21,person,FR,n/a,n/a,Fontenay-sous-Bois,n/a,,
779,779,La Adictiva Banda San José de Mesillas,mixed,30,group,MX,n/a,n/a,Concordia,n/a,,
780,780,BROCKHAMPTON,mixed,5,group,US,n/a,n/a,San Marcos,n/a,,
781,781,Lijpe,male,0,person,,,,,,,
782,782,Chris Nolan,male,0,person,IT,n/a,n/a,,,,
783,783,Yxng Bane,male,0,person,,London,n/a,,,,
784,784,Izi,male,25,person,IT,n/a,n/a,n/a,n/a,,
785,785,Idina Menzel,female,49,person,US,n/a,n/a,Syosset,n/a,,
786,786,Achille Lauro,male,30,person,IT,n/a,n/a,Rome,n/a,,
787,787,Shirin David,female,25,person,DE,n/a,n/a,Hamburg,n/a,,
788,788,King Gnu,mixed,3,group,JP,n/a,n/a,,,,
789,789,StaySolidRocky,male,0,person,,,,,,,
790,790,João Gustavo e Murilo,mixed,0,group,BR,n/a,n/a,,,,
791,791,Petit Biscuit,male,20,person,FR,n/a,n/a,Rouen,n/a,,
792,792,SBMG,mixed,7,group,,,,Amsterdam,n/a,,
793,793,ALMA,female,24,person,FI,n/a,n/a,Kuopio,n/a,,
794,794,Soolking,male,30,person,DZ,n/a,n/a,n/a,n/a,,
795,795,Neha Kakkar,female,0,person,IN,n/a,n/a,,,,
796,796,RK,male,0,person,FR,n/a,n/a,,,,
797,797,Pk,male,0,person,,Tallinn,n/a,,,,
798,798,Mike Bahía,male,34,person,CO,n/a,n/a,Cali,n/a,,
799,799,Band Aid,mixed,36,group,,,,London,n/a,,
800,800,Gringo,male,0,person,PR,n/a,n/a,,,,
